full_time;mid_price
0_423900;1933.0
0_424000;1932.5
0_424100;1932.0
0_424200;1930.5
0_424300;1932.0
0_424400;1932.5
0_424500;1931.5
0_424600;1933.5
0_424700;1933.5
0_424800;1934.0
0_424900;1933.5
0_425000;1935.0
0_425100;1934.0
0_425200;1937.5
0_425300;1939.5
0_425400;1937.5
0_425500;1939.5
0_425600;1938.0
0_425700;1939.0
0_425800;1939.0
0_425900;1938.5
0_426000;1939.5
0_426100;1941.0
0_426200;1939.5
0_426300;1937.5
0_426400;1938.5
0_426500;1940.5
0_426600;1939.0
0_426700;1937.5
0_426800;1938.5
0_426900;1935.5
0_427000;1937.5
0_427100;1939.5
0_427200;1936.5
0_427300;1939.5
0_427400;1940.0
0_427500;1939.5
0_427600;1942.5
0_427700;1941.5
0_427800;1942.0
0_427900;1943.5
0_428000;1943.5
0_428100;1943.5
0_428200;1945.5
0_428300;1942.5
0_428400;1941.0
0_428500;1941.0
0_428600;1941.5
0_428700;1939.5
0_428800;1940.5
0_428900;1939.5
0_429000;1940.5
0_429100;1939.0
0_429200;1940.5
0_429300;1941.5
0_429400;1941.0
0_429500;1942.5
0_429600;1945.5
0_429700;1944.5
0_429800;1945.0
0_429900;1945.5
0_430000;1946.0
0_430100;1947.0
0_430200;1947.5
0_430300;1945.5
0_430400;1949.5
0_430500;1949.5
0_430600;1950.5
0_430700;1947.5
0_430800;1948.5
0_430900;1946.5
0_431000;1947.5
0_431100;1947.5
0_431200;1947.5
0_431300;1947.5
0_431400;1946.5
0_431500;1949.5
0_431600;1948.5
0_431700;1950.0
0_431800;1950.5
0_431900;1950.5
0_432000;1950.5
0_432100;1952.5
0_432200;1949.0
0_432300;1950.0
0_432400;1948.0
0_432500;1950.0
0_432600;1950.0
0_432700;1948.5
0_432800;1948.5
0_432900;1947.0
0_433000;1949.5
0_433100;1948.5
0_433200;1948.5
0_433300;1947.5
0_433400;1947.0
0_433500;1947.5
0_433600;1946.5
0_433700;1945.5
0_433800;1946.0
0_433900;1947.0
0_434000;1948.0
0_434100;1948.5
0_434200;1945.0
0_434300;1947.0
0_434400;1945.5
0_434500;1946.5
0_434600;1948.0
0_434700;1949.5
0_434800;1947.0
0_434900;1948.5
0_435000;1949.5
0_435100;1949.0
0_435200;1951.5
0_435300;1948.5
0_435400;1948.5
0_435500;1948.5
0_435600;1947.5
0_435700;1948.0
0_435800;1947.5
0_435900;1947.5
0_436000;1947.5
0_436100;1949.5
0_436200;1948.0
0_436300;1950.5
0_436400;1948.5
0_436500;1948.0
0_436600;1949.5
0_436700;1949.5
0_436800;1948.5
0_436900;1948.0
0_437000;1947.5
0_437100;1947.5
0_437200;1947.5
0_437300;1948.5
0_437400;1946.5
0_437500;1947.5
0_437600;1948.5
0_437700;1947.5
0_437800;1945.5
0_437900;1946.5
0_438000;1943.5
0_438100;1942.5
0_438200;1941.5
0_438300;1940.5
0_438400;1941.5
0_438500;1943.5
0_438600;1944.5
0_438700;1942.5
0_438800;1941.5
0_438900;1942.0
0_439000;1940.5
0_439100;1941.5
0_439200;1942.5
0_439300;1942.0
0_439400;1943.0
0_439500;1942.0
0_439600;1942.0
0_439700;1943.5
0_439800;1940.5
0_439900;1939.5
0_440000;1939.5
0_440100;1939.5
0_440200;1939.5
0_440300;1941.5
0_440400;1941.5
0_440500;1941.5
0_440600;1939.5
0_440700;1939.5
0_440800;1939.0
0_440900;1940.5
0_441000;1940.5
0_441100;1941.5
0_441200;1941.5
0_441300;1938.0
0_441400;1938.0
0_441500;1939.5
0_441600;1938.5
0_441700;1939.5
0_441800;1937.5
0_441900;1937.5
0_442000;1936.0
0_442100;1937.0
0_442200;1935.5
0_442300;1932.5
0_442400;1931.5
0_442500;1930.0
0_442600;1925.5
0_442700;1922.5
0_442800;1923.5
0_442900;1919.5
0_443000;1921.5
0_443100;1917.5
0_443200;1918.0
0_443300;1919.0
0_443400;1919.5
0_443500;1923.0
0_443600;1922.5
0_443700;1921.5
0_443800;1920.5
0_443900;1919.5
0_444000;1921.5
0_444100;1918.0
0_444200;1917.0
0_444300;1915.5
0_444400;1916.5
0_444500;1914.5
0_444600;1913.5
0_444700;1911.0
0_444800;1913.5
0_444900;1911.5
0_445000;1909.5
0_445100;1909.5
0_445200;1909.5
0_445300;1908.5
0_445400;1910.0
0_445500;1909.5
0_445600;1910.0
0_445700;1905.5
0_445800;1906.5
0_445900;1907.5
0_446000;1907.0
0_446100;1909.5
0_446200;1909.5
0_446300;1908.5
0_446400;1907.5
0_446500;1906.5
0_446600;1904.5
0_446700;1904.5
0_446800;1900.5
0_446900;1899.5
0_447000;1904.5
0_447100;1903.5
0_447200;1904.0
0_447300;1905.5
0_447400;1906.5
0_447500;1908.0
0_447600;1905.5
0_447700;1905.0
0_447800;1907.5
0_447900;1909.5
0_448000;1908.5
0_448100;1909.5
0_448200;1909.5
0_448300;1909.5
0_448400;1909.5
0_448500;1908.5
0_448600;1908.5
0_448700;1910.0
0_448800;1910.5
0_448900;1912.0
0_449000;1912.5
0_449100;1912.0
0_449200;1912.0
0_449300;1912.5
0_449400;1914.0
0_449500;1914.0
0_449600;1914.0
0_449700;1916.5
0_449800;1916.5
0_449900;1915.0
0_450000;1916.0
0_450100;1914.0
0_450200;1916.5
0_450300;1917.5
0_450400;1916.0
0_450500;1916.0
0_450600;1916.5
0_450700;1918.0
0_450800;1918.0
0_450900;1916.0
0_451000;1916.5
0_451100;1916.5
0_451200;1915.0
0_451300;1915.0
0_451400;1914.5
0_451500;1915.5
0_451600;1914.5
0_451700;1915.0
0_451800;1915.5
0_451900;1915.5
0_452000;1916.0
0_452100;1915.0
0_452200;1916.5
0_452300;1917.0
0_452400;1918.0
0_452500;1915.5
0_452600;1919.5
0_452700;1918.5
0_452800;1919.5
0_452900;1920.5
0_453000;1921.0
0_453100;1921.5
0_453200;1921.0
0_453300;1920.5
0_453400;1919.0
0_453500;1921.5
0_453600;1918.5
0_453700;1918.0
0_453800;1917.5
0_453900;1917.5
0_454000;1917.5
0_454100;1917.5
0_454200;1916.5
0_454300;1915.0
0_454400;1914.5
0_454500;1913.5
0_454600;1914.5
0_454700;1914.5
0_454800;1913.5
0_454900;1916.5
0_455000;1915.5
0_455100;1916.5
0_455200;1921.0
0_455300;1922.5
0_455400;1924.5
0_455500;1925.5
0_455600;1924.5
0_455700;1925.5
0_455800;1926.5
0_455900;1926.5
0_456000;1927.0
0_456100;1926.0
0_456200;1927.5
0_456300;1926.5
0_456400;1926.5
0_456500;1926.5
0_456600;1927.5
0_456700;1927.0
0_456800;1927.5
0_456900;1925.5
0_457000;1924.5
0_457100;1923.5
0_457200;1925.5
0_457300;1924.5
0_457400;1923.5
0_457500;1925.0
0_457600;1925.5
0_457700;1925.0
0_457800;1925.5
0_457900;1924.5
0_458000;1924.5
0_458100;1925.5
0_458200;1925.0
0_458300;1924.5
0_458400;1924.5
0_458500;1924.5
0_458600;1923.5
0_458700;1923.0
0_458800;1923.0
0_458900;1921.0
0_459000;1920.5
0_459100;1920.5
0_459200;1920.5
0_459300;1920.0
0_459400;1919.0
0_459500;1919.5
0_459600;1920.5
0_459700;1921.5
0_459800;1921.5
0_459900;1920.5
0_460000;1920.0
0_460100;1921.5
0_460200;1919.0
0_460300;1920.0
0_460400;1920.5
0_460500;1921.5
0_460600;1920.5
0_460700;1919.0
0_460800;1919.5
0_460900;1922.0
0_461000;1923.5
0_461100;1921.5
0_461200;1921.5
0_461300;1922.0
0_461400;1922.0
0_461500;1924.0
0_461600;1924.5
0_461700;1923.5
0_461800;1924.5
0_461900;1924.5
0_462000;1925.0
0_462100;1924.5
0_462200;1924.5
0_462300;1923.5
0_462400;1925.5
0_462500;1924.5
0_462600;1924.5
0_462700;1924.5
0_462800;1925.5
0_462900;1924.5
0_463000;1925.5
0_463100;1925.0
0_463200;1926.5
0_463300;1926.5
0_463400;1926.0
0_463500;1926.5
0_463600;1925.5
0_463700;1926.5
0_463800;1925.5
0_463900;1926.5
0_464000;1926.5
0_464100;1928.5
0_464200;1929.0
0_464300;1926.0
0_464400;1927.5
0_464500;1929.5
0_464600;1928.5
0_464700;1927.5
0_464800;1928.0
0_464900;1927.5
0_465000;1926.5
0_465100;1927.5
0_465200;1928.5
0_465300;1928.5
0_465400;1927.5
0_465500;1927.5
0_465600;1927.5
0_465700;1926.5
0_465800;1925.5
0_465900;1925.5
0_466000;1924.0
0_466100;1924.5
0_466200;1924.5
0_466300;1924.5
0_466400;1924.5
0_466500;1926.5
0_466600;1927.5
0_466700;1926.0
0_466800;1927.5
0_466900;1925.5
0_467000;1926.5
0_467100;1929.0
0_467200;1928.5
0_467300;1928.5
0_467400;1928.5
0_467500;1928.5
0_467600;1928.5
0_467700;1928.5
0_467800;1929.5
0_467900;1927.5
0_468000;1930.0
0_468100;1928.5
0_468200;1928.5
0_468300;1928.0
0_468400;1927.5
0_468500;1927.5
0_468600;1926.5
0_468700;1926.0
0_468800;1925.0
0_468900;1924.0
0_469000;1924.5
0_469100;1925.5
0_469200;1924.5
0_469300;1924.5
0_469400;1924.5
0_469500;1924.5
0_469600;1923.5
0_469700;1922.5
0_469800;1922.5
0_469900;1922.5
0_470000;1923.5
0_470100;1922.5
0_470200;1922.5
0_470300;1923.5
0_470400;1920.5
0_470500;1921.5
0_470600;1921.5
0_470700;1921.5
0_470800;1921.5
0_470900;1921.5
0_471000;1921.5
0_471100;1921.0
0_471200;1921.5
0_471300;1922.5
0_471400;1924.5
0_471500;1923.5
0_471600;1925.5
0_471700;1925.5
0_471800;1926.5
0_471900;1924.5
0_472000;1924.5
0_472100;1924.5
0_472200;1924.0
0_472300;1924.5
0_472400;1925.0
0_472500;1924.5
0_472600;1925.5
0_472700;1926.0
0_472800;1925.5
0_472900;1926.5
0_473000;1927.5
0_473100;1926.5
0_473200;1926.5
0_473300;1926.5
0_473400;1927.0
0_473500;1926.5
0_473600;1924.5
0_473700;1925.0
0_473800;1926.5
0_473900;1926.0
0_474000;1926.5
0_474100;1928.5
0_474200;1929.0
0_474300;1929.5
0_474400;1929.0
0_474500;1930.0
0_474600;1929.0
0_474700;1929.5
0_474800;1929.0
0_474900;1929.5
0_475000;1928.5
0_475100;1929.5
0_475200;1929.0
0_475300;1928.5
0_475400;1931.0
0_475500;1930.0
0_475600;1929.0
0_475700;1929.5
0_475800;1931.5
0_475900;1931.0
0_476000;1930.5
0_476100;1931.5
0_476200;1932.5
0_476300;1933.5
0_476400;1935.0
0_476500;1934.5
0_476600;1934.5
0_476700;1934.0
0_476800;1934.5
0_476900;1934.5
0_477000;1935.5
0_477100;1932.5
0_477200;1930.0
0_477300;1930.5
0_477400;1930.5
0_477500;1928.5
0_477600;1927.0
0_477700;1927.5
0_477800;1928.0
0_477900;1926.0
0_478000;1927.0
0_478100;1928.0
0_478200;1931.5
0_478300;1930.5
0_478400;1930.5
0_478500;1930.5
0_478600;1931.5
0_478700;1931.5
0_478800;1930.5
0_478900;1931.5
0_479000;1931.0
0_479100;1928.5
0_479200;1928.0
0_479300;1928.5
0_479400;1929.0
0_479500;1927.0
0_479600;1927.0
0_479700;1925.5
0_479800;1925.5
0_479900;1924.5
0_480000;1923.0
0_480100;1923.5
0_480200;1924.5
0_480300;1923.5
0_480400;1924.0
0_480500;1923.0
0_480600;1922.5
0_480700;1922.5
0_480800;1922.5
0_480900;1921.5
0_481000;1921.0
0_481100;1920.5
0_481200;1920.5
0_481300;1920.5
0_481400;1919.5
0_481500;1917.0
0_481600;1914.0
0_481700;1915.5
0_481800;1917.5
0_481900;1918.5
0_482000;1918.5
0_482100;1918.0
0_482200;1917.0
0_482300;1917.5
0_482400;1918.5
0_482500;1918.0
0_482600;1920.5
0_482700;1918.5
0_482800;1917.5
0_482900;1919.0
0_483000;1919.0
0_483100;1918.0
0_483200;1919.0
0_483300;1918.5
0_483400;1919.5
0_483500;1919.5
0_483600;1918.5
0_483700;1917.5
0_483800;1915.5
0_483900;1917.0
0_484000;1916.0
0_484100;1917.5
0_484200;1915.5
0_484300;1917.0
0_484400;1915.5
0_484500;1915.5
0_484600;1915.5
0_484700;1914.0
0_484800;1914.5
0_484900;1913.5
0_485000;1914.5
0_485100;1914.5
0_485200;1914.5
0_485300;1916.5
0_485400;1917.0
0_485500;1916.5
0_485600;1917.5
0_485700;1917.5
0_485800;1918.5
0_485900;1918.5
0_486000;1918.5
0_486100;1917.5
0_486200;1917.0
0_486300;1918.5
0_486400;1918.0
0_486500;1918.5
0_486600;1919.5
0_486700;1918.0
0_486800;1919.5
0_486900;1918.5
0_487000;1918.5
0_487100;1918.5
0_487200;1918.5
0_487300;1917.5
0_487400;1917.0
0_487500;1917.5
0_487600;1917.5
0_487700;1918.0
0_487800;1918.5
0_487900;1918.5
0_488000;1917.5
0_488100;1917.5
0_488200;1917.5
0_488300;1917.5
0_488400;1916.5
0_488500;1917.0
0_488600;1917.5
0_488700;1917.5
0_488800;1918.0
0_488900;1915.0
0_489000;1917.5
0_489100;1916.5
0_489200;1916.5
0_489300;1916.5
0_489400;1918.0
0_489500;1916.5
0_489600;1916.5
0_489700;1916.5
0_489800;1916.5
0_489900;1916.5
0_490000;1916.0
0_490100;1916.5
0_490200;1916.5
0_490300;1916.5
0_490400;1915.5
0_490500;1915.5
0_490600;1915.5
0_490700;1915.5
0_490800;1915.0
0_490900;1914.0
0_491000;1913.5
0_491100;1914.5
0_491200;1915.0
0_491300;1913.0
0_491400;1914.5
0_491500;1914.5
0_491600;1914.5
0_491700;1914.5
0_491800;1914.5
0_491900;1914.0
0_492000;1913.5
0_492100;1914.5
0_492200;1913.5
0_492300;1915.5
0_492400;1914.5
0_492500;1914.5
0_492600;1916.5
0_492700;1917.5
0_492800;1916.5
0_492900;1915.5
0_493000;1916.5
0_493100;1916.5
0_493200;1915.5
0_493300;1916.5
0_493400;1915.5
0_493500;1916.5
0_493600;1915.5
0_493700;1914.5
0_493800;1913.0
0_493900;1914.5
0_494000;1914.5
0_494100;1914.5
0_494200;1914.5
0_494300;1914.5
0_494400;1914.5
0_494500;1915.0
0_494600;1914.0
0_494700;1913.5
0_494800;1914.5
0_494900;1913.5
0_495000;1913.0
0_495100;1913.5
0_495200;1913.5
0_495300;1911.5
0_495400;1910.0
0_495500;1911.0
0_495600;1913.0
0_495700;1912.0
0_495800;1913.0
0_495900;1911.5
0_496000;1912.0
0_496100;1911.5
0_496200;1911.5
0_496300;1913.0
0_496400;1913.5
0_496500;1912.0
0_496600;1911.5
0_496700;1912.5
0_496800;1911.5
0_496900;1910.0
0_497000;1909.5
0_497100;1910.0
0_497200;1910.5
0_497300;1909.5
0_497400;1909.0
0_497500;1908.5
0_497600;1906.5
0_497700;1906.5
0_497800;1906.5
0_497900;1907.5
0_498000;1906.5
0_498100;1907.0
0_498200;1908.5
0_498300;1909.0
0_498400;1909.5
0_498500;1911.5
0_498600;1911.5
0_498700;1910.0
0_498800;1910.5
0_498900;1910.5
0_499000;1911.0
0_499100;1912.5
0_499200;1912.0
0_499300;1912.0
0_499400;1912.5
0_499500;1911.5
0_499600;1909.0
0_499700;1910.5
0_499800;1910.5
0_499900;1910.5
0_500000;1911.5
0_500100;1911.0
0_500200;1911.5
0_500300;1912.5
0_500400;1911.5
0_500500;1912.5
0_500600;1912.5
0_500700;1911.0
0_500800;1912.5
0_500900;1913.5
0_501000;1911.0
0_501100;1910.5
0_501200;1911.5
0_501300;1912.5
0_501400;1912.0
0_501500;1916.0
0_501600;1914.5
0_501700;1915.5
0_501800;1914.5
0_501900;1913.0
0_502000;1913.5
0_502100;1914.0
0_502200;1914.5
0_502300;1915.5
0_502400;1915.5
0_502500;1915.5
0_502600;1914.0
0_502700;1916.0
0_502800;1915.5
0_502900;1915.0
0_503000;1914.5
0_503100;1912.5
0_503200;1913.5
0_503300;1915.0
0_503400;1913.5
0_503500;1913.5
0_503600;1912.5
0_503700;1913.5
0_503800;1911.0
0_503900;1911.5
0_504000;1911.5
0_504100;1911.5
0_504200;1912.5
0_504300;1912.5
0_504400;1913.5
0_504500;1911.5
0_504600;1912.5
0_504700;1911.0
0_504800;1912.0
0_504900;1912.5
0_505000;1911.5
0_505100;1913.5
0_505200;1911.5
0_505300;1910.5
0_505400;1912.5
0_505500;1912.5
0_505600;1910.0
0_505700;1912.5
0_505800;1910.5
0_505900;1910.5
0_506000;1910.5
0_506100;1910.5
0_506200;1909.0
0_506300;1908.5
0_506400;1908.0
0_506500;1908.0
0_506600;1907.5
0_506700;1908.0
0_506800;1907.5
0_506900;1908.5
0_507000;1908.5
0_507100;1908.5
0_507200;1908.5
0_507300;1908.5
0_507400;1907.5
0_507500;1908.5
0_507600;1907.5
0_507700;1908.5
0_507800;1908.5
0_507900;1909.0
0_508000;1909.5
0_508100;1910.5
0_508200;1911.5
0_508300;1909.0
0_508400;1907.5
0_508500;1907.0
0_508600;1907.0
0_508700;1908.5
0_508800;1908.0
0_508900;1910.5
0_509000;1909.0
0_509100;1909.5
0_509200;1908.5
0_509300;1907.5
0_509400;1908.0
0_509500;1907.5
0_509600;1908.5
0_509700;1909.5
0_509800;1908.0
0_509900;1908.0
0_510000;1907.5
0_510100;1906.0
0_510200;1906.0
0_510300;1907.0
0_510400;1907.5
0_510500;1906.5
0_510600;1906.5
0_510700;1907.0
0_510800;1907.5
0_510900;1907.0
0_511000;1908.5
0_511100;1906.0
0_511200;1906.5
0_511300;1905.5
0_511400;1904.0
0_511500;1906.0
0_511600;1905.0
0_511700;1904.5
0_511800;1905.5
0_511900;1905.0
0_512000;1905.5
0_512100;1905.5
0_512200;1901.5
0_512300;1900.5
0_512400;1902.5
0_512500;1902.5
0_512600;1902.5
0_512700;1902.5
0_512800;1902.5
0_512900;1901.5
0_513000;1901.0
0_513100;1902.5
0_513200;1904.0
0_513300;1901.5
0_513400;1902.5
0_513500;1901.5
0_513600;1901.5
0_513700;1902.5
0_513800;1901.0
0_513900;1901.5
0_514000;1901.5
0_514100;1901.5
0_514200;1901.5
0_514300;1903.0
0_514400;1903.5
0_514500;1902.0
0_514600;1902.0
0_514700;1902.5
0_514800;1902.5
0_514900;1902.5
0_515000;1902.5
0_515100;1902.5
0_515200;1903.5
0_515300;1903.0
0_515400;1904.0
0_515500;1900.0
0_515600;1900.5
0_515700;1899.0
0_515800;1899.5
0_515900;1899.0
0_516000;1900.5
0_516100;1899.5
0_516200;1897.5
0_516300;1897.5
0_516400;1894.5
0_516500;1895.5
0_516600;1894.0
0_516700;1896.5
0_516800;1896.5
0_516900;1896.5
0_517000;1895.5
0_517100;1897.0
0_517200;1896.5
0_517300;1896.5
0_517400;1896.0
0_517500;1896.5
0_517600;1898.5
0_517700;1898.5
0_517800;1897.0
0_517900;1897.0
0_518000;1898.5
0_518100;1898.0
0_518200;1898.0
0_518300;1899.0
0_518400;1897.5
0_518500;1897.5
0_518600;1899.5
0_518700;1899.0
0_518800;1900.5
0_518900;1900.5
0_519000;1901.5
0_519100;1899.5
0_519200;1900.5
0_519300;1899.5
0_519400;1900.5
0_519500;1900.5
0_519600;1900.5
0_519700;1901.0
0_519800;1901.5
0_519900;1901.5
0_520000;1902.5
0_520100;1904.5
0_520200;1902.5
0_520300;1903.5
0_520400;1901.0
0_520500;1901.5
0_520600;1902.0
0_520700;1903.0
0_520800;1902.5
0_520900;1902.5
0_521000;1901.5
0_521100;1903.5
0_521200;1903.5
0_521300;1902.5
0_521400;1902.0
0_521500;1903.0
0_521600;1903.5
0_521700;1904.5
0_521800;1903.5
0_521900;1903.5
0_522000;1903.5
0_522100;1904.0
0_522200;1905.5
0_522300;1906.0
0_522400;1906.5
0_522500;1906.0
0_522600;1906.5
0_522700;1906.5
0_522800;1906.5
0_522900;1906.5
0_523000;1906.0
0_523100;1905.5
0_523200;1904.0
0_523300;1905.5
0_523400;1906.5
0_523500;1906.0
0_523600;1907.5
0_523700;1906.5
0_523800;1907.5
0_523900;1906.5
0_524000;1906.5
0_524100;1907.0
0_524200;1906.5
0_524300;1908.0
0_524400;1907.5
0_524500;1907.5
0_524600;1907.0
0_524700;1907.5
0_524800;1906.5
0_524900;1905.5
0_525000;1904.0
0_525100;1904.5
0_525200;1907.5
0_525300;1908.5
0_525400;1907.5
0_525500;1909.5
0_525600;1908.0
0_525700;1907.5
0_525800;1908.5
0_525900;1910.5
0_526000;1910.5
0_526100;1910.0
0_526200;1909.5
0_526300;1909.5
0_526400;1909.0
0_526500;1908.5
0_526600;1908.0
0_526700;1909.5
0_526800;1908.5
0_526900;1908.5
0_527000;1909.5
0_527100;1909.0
0_527200;1910.0
0_527300;1910.5
0_527400;1910.0
0_527500;1910.5
0_527600;1910.5
0_527700;1910.5
0_527800;1910.5
0_527900;1911.0
0_528000;1910.5
0_528100;1911.0
0_528200;1907.5
0_528300;1907.5
0_528400;1910.5
0_528500;1909.5
0_528600;1909.5
0_528700;1912.5
0_528800;1912.5
0_528900;1913.5
0_529000;1913.0
0_529100;1914.0
0_529200;1914.0
0_529300;1912.5
0_529400;1913.5
0_529500;1913.5
0_529600;1914.5
0_529700;1915.5
0_529800;1914.5
0_529900;1914.0
0_530000;1915.5
0_530100;1915.5
0_530200;1914.5
0_530300;1914.5
0_530400;1916.0
0_530500;1915.5
0_530600;1915.0
0_530700;1915.5
0_530800;1916.0
0_530900;1914.5
0_531000;1916.5
0_531100;1915.5
0_531200;1914.5
0_531300;1914.5
0_531400;1914.5
0_531500;1913.0
0_531600;1911.5
0_531700;1910.5
0_531800;1911.5
0_531900;1911.5
0_532000;1911.0
0_532100;1912.0
0_532200;1911.0
0_532300;1912.5
0_532400;1910.5
0_532500;1912.0
0_532600;1912.0
0_532700;1912.5
0_532800;1912.5
0_532900;1913.0
0_533000;1912.0
0_533100;1912.5
0_533200;1913.0
0_533300;1912.5
0_533400;1911.0
0_533500;1910.0
0_533600;1909.0
0_533700;1909.5
0_533800;1910.5
0_533900;1908.5
0_534000;1905.5
0_534100;1906.0
0_534200;1905.0
0_534300;1905.5
0_534400;1907.5
0_534500;1908.5
0_534600;1905.5
0_534700;1906.5
0_534800;1906.5
0_534900;1906.5
0_535000;1906.5
0_535100;1905.5
0_535200;1905.5
0_535300;1905.5
0_535400;1905.0
0_535500;1904.0
0_535600;1905.5
0_535700;1904.5
0_535800;1906.5
0_535900;1907.5
0_536000;1906.5
0_536100;1906.0
0_536200;1907.0
0_536300;1906.5
0_536400;1906.5
0_536500;1908.0
0_536600;1907.5
0_536700;1906.5
0_536800;1905.0
0_536900;1906.0
0_537000;1906.5
0_537100;1906.5
0_537200;1906.5
0_537300;1906.5
0_537400;1906.5
0_537500;1906.5
0_537600;1906.5
0_537700;1907.5
0_537800;1907.5
0_537900;1907.5
0_538000;1908.0
0_538100;1906.5
0_538200;1906.5
0_538300;1906.5
0_538400;1905.0
0_538500;1906.5
0_538600;1905.5
0_538700;1904.5
0_538800;1904.5
0_538900;1904.5
0_539000;1905.0
0_539100;1905.5
0_539200;1904.5
0_539300;1904.5
0_539400;1904.5
0_539500;1902.0
0_539600;1901.5
0_539700;1902.5
0_539800;1902.0
0_539900;1902.5
0_540000;1904.5
0_540100;1903.5
0_540200;1900.5
0_540300;1902.5
0_540400;1902.0
0_540500;1902.5
0_540600;1902.5
0_540700;1902.5
0_540800;1905.0
0_540900;1906.5
0_541000;1907.5
0_541100;1907.0
0_541200;1907.5
0_541300;1907.5
0_541400;1907.5
0_541500;1907.5
0_541600;1907.5
0_541700;1909.0
0_541800;1908.0
0_541900;1908.5
0_542000;1909.5
0_542100;1908.0
0_542200;1908.0
0_542300;1908.5
0_542400;1907.0
0_542500;1908.0
0_542600;1907.0
0_542700;1906.5
0_542800;1906.5
0_542900;1906.5
0_543000;1906.0
0_543100;1903.5
0_543200;1904.5
0_543300;1905.5
0_543400;1905.5
0_543500;1904.0
0_543600;1905.5
0_543700;1905.5
0_543800;1906.5
0_543900;1905.0
0_544000;1906.5
0_544100;1904.5
0_544200;1904.0
0_544300;1905.5
0_544400;1904.5
0_544500;1903.0
0_544600;1903.5
0_544700;1903.5
0_544800;1903.5
0_544900;1903.5
0_545000;1903.0
0_545100;1905.0
0_545200;1906.5
0_545300;1906.5
0_545400;1907.5
0_545500;1907.5
0_545600;1908.0
0_545700;1908.5
0_545800;1909.0
0_545900;1908.5
0_546000;1907.5
0_546100;1908.0
0_546200;1908.0
0_546300;1910.0
0_546400;1910.5
0_546500;1910.5
0_546600;1910.5
0_546700;1911.0
0_546800;1910.5
0_546900;1910.5
0_547000;1912.5
0_547100;1911.5
0_547200;1910.0
0_547300;1908.0
0_547400;1909.5
0_547500;1908.5
0_547600;1908.5
0_547700;1907.0
0_547800;1906.5
0_547900;1906.5
0_548000;1905.5
0_548100;1904.5
0_548200;1904.5
0_548300;1906.0
0_548400;1905.5
0_548500;1905.0
0_548600;1906.0
0_548700;1904.5
0_548800;1904.5
0_548900;1904.5
0_549000;1905.0
0_549100;1904.5
0_549200;1905.0
0_549300;1905.5
0_549400;1904.5
0_549500;1904.5
0_549600;1904.5
0_549700;1903.5
0_549800;1904.0
0_549900;1903.0
0_550000;1903.0
0_550100;1902.5
0_550200;1900.5
0_550300;1900.5
0_550400;1901.0
0_550500;1902.5
0_550600;1902.5
0_550700;1902.5
0_550800;1902.5
0_550900;1900.5
0_551000;1899.5
0_551100;1899.5
0_551200;1899.5
0_551300;1898.5
0_551400;1899.5
0_551500;1899.0
0_551600;1898.5
0_551700;1897.0
0_551800;1899.5
0_551900;1900.0
0_552000;1899.5
0_552100;1899.5
0_552200;1898.5
0_552300;1898.5
0_552400;1898.5
0_552500;1897.5
0_552600;1898.5
0_552700;1899.5
0_552800;1900.5
0_552900;1899.5
0_553000;1899.5
0_553100;1898.5
0_553200;1898.5
0_553300;1900.5
0_553400;1899.5
0_553500;1899.5
0_553600;1900.5
0_553700;1899.5
0_553800;1901.5
0_553900;1902.0
0_554000;1901.0
0_554100;1903.5
0_554200;1902.5
0_554300;1903.0
0_554400;1903.5
0_554500;1902.0
0_554600;1903.5
0_554700;1903.0
0_554800;1902.5
0_554900;1903.5
0_555000;1903.0
0_555100;1902.5
0_555200;1901.0
0_555300;1901.5
0_555400;1901.0
0_555500;1901.5
0_555600;1901.5
0_555700;1901.5
0_555800;1901.0
0_555900;1901.5
0_556000;1900.5
0_556100;1901.5
0_556200;1900.5
0_556300;1899.5
0_556400;1899.5
0_556500;1898.0
0_556600;1898.0
0_556700;1898.5
0_556800;1897.5
0_556900;1899.0
0_557000;1901.5
0_557100;1900.5
0_557200;1899.5
0_557300;1900.5
0_557400;1901.5
0_557500;1901.5
0_557600;1902.5
0_557700;1902.5
0_557800;1902.0
0_557900;1903.5
0_558000;1905.5
0_558100;1904.5
0_558200;1904.5
0_558300;1904.5
0_558400;1904.5
0_558500;1905.0
0_558600;1904.5
0_558700;1903.0
0_558800;1904.5
0_558900;1903.5
0_559000;1904.5
0_559100;1903.0
0_559200;1904.0
0_559300;1903.0
0_559400;1904.5
0_559500;1903.5
0_559600;1903.5
0_559700;1902.5
0_559800;1900.5
0_559900;1901.5
0_560000;1901.5
0_560100;1902.5
0_560200;1903.5
0_560300;1903.5
0_560400;1903.5
0_560500;1904.0
0_560600;1903.5
0_560700;1903.5
0_560800;1903.5
0_560900;1903.5
0_561000;1903.5
0_561100;1904.0
0_561200;1905.5
0_561300;1906.0
0_561400;1907.5
0_561500;1907.5
0_561600;1908.0
0_561700;1908.5
0_561800;1909.5
0_561900;1908.0
0_562000;1908.5
0_562100;1908.5
0_562200;1907.0
0_562300;1907.0
0_562400;1907.0
0_562500;1908.5
0_562600;1907.5
0_562700;1907.0
0_562800;1907.5
0_562900;1908.5
0_563000;1908.5
0_563100;1908.5
0_563200;1908.5
0_563300;1908.0
0_563400;1908.5
0_563500;1908.5
0_563600;1908.5
0_563700;1908.5
